ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YJL038C	0.01848	5065	50002806856	1605.708	1591.267	14.440	0	0	
YGR077C	0.1401	12741	50000592874	14690.619	13892.746	797.873	0	0	
YCL034W	0.6275	7325	50005313445	3964.105	3855.767	108.338	0	0	
YGR078C	0.5728	4418	50004415088	1388.234	1370.989	17.246	0	0	
YCL035C	1.929	2399	50016937927	587.926	587.583	0.343	0	0	
YPR086W	0.486	7347	50001003344	3641.421	3575.479	65.942	0	0	
YMR164C	0.0395	15718	50008734857	37677.332	35720.567	1956.764	0	0	
YDR470C	0.03685	11400	50002121129	9096.641	9141.556	-44.915	0	0	
YOL138C	0.009069	19897	50008482046	692736.495	530590.642	162145.854	0	0	
YDR471W	4.752	2479	50003498542	772.818	774.693	-1.875	0	0	
YGR079W	0.343	8315	50012063602	4315.583	4253.409	62.174	0	0	
YOL139C	4.196	3360	50004744217	1499.142	1490.454	8.687	0	0	
YPR088C	0.9921	4906	50001676014	10935.185	10171.738	763.447	0	0	
YDR472W	0.2265	6105	50002519581	2531.733	2490.469	41.265	0	0	
YGR080W	0.2272	7477	50000688711	3443.999	3392.567	51.432	0	0	
YLL035W	0.05131	14103	50010234037	18803.190	17914.266	888.924	0	0	
YGR081C	0.2715	4715	50039069125	1493.668	1500.155	-6.487	0	0	
YCL036W	0.3288	9659	50003197183	13264.722	12067.422	1197.300	0	0	
YOL140W	0.07412	9702	50004533608	5672.694	5766.326	-93.632	0	0	
YGR082W	1.189	3805	50001531758	1188.961	1189.423	-0.462	0	0	
YDR473C	0.0854	10211	50001746680	7871.819	7672.275	199.544	0	0	
YLL036C	0.2518	10369	50004748855	9208.748	8784.264	424.484	0	0	
YCL037C	0.247	8751	50001742144	6127.877	6181.790	-53.913	0	0	
YLL038C	0.02364	5444	50018958734	2013.961	1986.651	27.309	0	0	
YGR083C	0.2659	9621	50002547016	19642.496	18108.300	1534.196	0	0	
YLL039C	1.048	6167	50012935932	4413.796	4345.692	68.104	0	0	
YLL040C	0.03999	1	nan	5656961482.544	5656961482.544	0.000	0	0	
YLL041C	0.1885	5815	50013819030	2205.882	2233.912	-28.029	0	0	
YLL042C	0.1472	3751	50014011704	1054.987	1050.402	4.585	0	0	
YGR084C	0.2098	7580	50017299035	3630.463	3571.456	59.007	0	0	
YOL141W	0.01782	15969	50000005548	25600.159	24767.658	832.500	0	0	
YGR085C	48.16	779	50014535718	1084.125	1080.395	3.729	0	0	
YMR165C	0.04603	16903	50002340108	60774.682	54442.151	6332.531	0	0	
YPR089W	0.05161	16101	50002487299	70452.307	63548.200	6904.107	0	0	
YOL142W	0.4285	5441	50010088810	1860.102	1855.517	4.585	0	0	
YOL143C	1.086	3605	50009788773	1052.916	1054.395	-1.479	0	0	
YGR086C	1.36	5324	50040769588	3500.563	3453.967	46.597	0	0	
YCL038C	0.1037	11767	50004432231	10326.201	10181.959	144.242	0	0	
YMR166C	0.05109	8151	50004797788	4273.716	4230.260	43.456	0	0	
YJL039C	0.00949	11281	50007473166	3759101.969	2581092.092	1178009.877	0	0	
YOL144W	0.1114	10951	50002371276	8532.299	8321.659	210.640	0	0	
YDR475C	0.008169	19260	50002689732	66862.763	63378.193	3484.570	0	0	
YLL043W	0.162	11862	50003552031	21814.169	20226.264	1587.905	0	0	
YDR476C	0.3181	5111	50002560394	1660.191	1650.303	9.888	0	0	
YLL045C	5.54	2700	50008932380	1990.893	1992.422	-1.528	0	0	
YGR087C	0.0947	12536	50002879026	12210.666	12112.057	98.610	0	0	
YLL046C	0.03027	5668	50005805035	2003.717	2007.607	-3.891	0	0	
YLL048C	0.3725	1	nan	3005476.539	3005476.539	0.000	0	0	
YLL049W	0.1445	4374	50014412635	1168.967	1167.383	1.584	0	0	
YLL050C	6.622	2400	50000777421	823.851	822.957	0.895	0	0	
YJL041W	0.3166	7087	50016014297	47868.825	41353.958	6514.867	0	0	
YJL042W	0.2488	1	nan	904025.676	904025.676	0.000	0	0	
YJL043W	0.01861	5764	50005126556	2138.637	2114.631	24.006	0	0	
YPR091C	0.07419	14987	50000719171	37778.170	34944.560	2833.610	0	0	
YMR167W	0.01086	17653	50000840670	38468.004	36942.913	1525.091	0	0	
YPR093C	0.03353	6720	50005262536	2651.894	2607.527	44.367	0	0	
YPR094W	0.9517	2459	50052032204	569.810	567.800	2.009	0	0	
YGR088W	0.02731	12768	50014000322	12437.651	12817.263	-379.612	0	0	
YJL044C	0.03264	10952	50001308502	7247.488	7172.849	74.639	0	0	
YDR477W	0.2412	11027	50000668197	18214.845	17154.732	1060.113	0	0	
YCL039W	0.0429	16419	50008521958	33105.955	31554.355	1551.601	0	0	
YDR478W	0.1359	4487	50002714955	1366.205	1366.166	0.039	0	0	
YOL145C	0.05833	11697	50000709197	180631.871	153010.301	27621.570	0	0	
YCL040W	1.94	4756	50002902902	8798.624	8161.754	636.870	0	0	
YOL146W	0.24	4477	50003827876	1328.995	1312.077	16.918	0	0	
YCL042W	0.7474	2401	50027573508	660.798	655.441	5.357	0	0	
YMR168C	0.008116	13865	50001342176	16611.419	16475.489	135.930	0	0	
YOL147C	0.8532	5396	50011278938	1798.506	1790.524	7.982	0	0	
YLL051C	0.06515	15541	50003709875	28703.880	26074.947	2628.933	0	0	
YCL043C	4.215	3002	50013428650	9588.647	9324.429	264.218	0	0	
YLL052C	0.08126	3319	50039067847	883.691	886.441	-2.750	0	0	
YLL053C	0.2425	3303	50018547757	899.239	909.484	-10.244	0	0	
YDR479C	0.08103	11971	50005973661	12453.491	11866.733	586.758	0	0	
YJL045W	0.02511	13885	50001022305	17845.622	17987.465	-141.843	0	0	
YMR169C	0.00753	11588	50008666059	9029.826	9117.260	-87.434	0	0	
YDR480W	0.02944	7255	50006391734	3271.731	3277.170	-5.439	0	0	
YCL044C	0.09026	9236	50005770798	5740.548	5659.827	80.720	0	0	
YJL046W	0.03013	9416	50005391010	5465.790	5418.192	47.598	0	0	
YOL148C	0.09127	12666	50000748361	16499.236	15687.325	811.911	0	0	
YDR481C	0.6208	7900	50006345541	12721.284	11870.844	850.440	0	0	
YMR170C	0.05134	11566	50001635638	9084.389	9060.622	23.768	0	0	
YOL149W	0.2608	5500	50002991658	1763.102	1741.600	21.501	0	0	
YDR482C	0.144	2588	50014763084	791.270	782.743	8.527	0	0	
YDR483W	1.969	4296	50002501641	6458.895	6207.684	251.210	0	0	
YOL151W	0.9822	6545	50011170976	3577.461	3512.086	65.375	0	0	
YCL045C	0.4129	7850	50012810412	35089.530	30965.036	4124.495	0	0	
YGR089W	0.02394	20118	50001244320	88191.628	82320.923	5870.705	0	0	
YCL047C	0.1419	6017	50030183255	2135.248	2118.414	16.834	0	0	
YLL054C	0.01372	18111	50000023866	38734.510	37116.067	1618.443	0	0	
YMR171C	0.05673	12724	50001162271	12068.512	11825.428	243.085	0	0	
YDR484W	0.00965	15088	50005300791	19793.004	19587.715	205.289	0	0	
YCL048W	0.01559	11129	50005811962	7240.039	7310.062	-70.023	0	0	
YOL152W	0.01431	14180	50010562477	16949.782	16976.528	-26.746	0	0	
YGR090W	0.2652	3081	50016876462	388279.060	306977.939	81301.121	0	0	
YOL154W	0.05718	5732	50001161784	1946.183	1977.191	-31.008	0	0	
YLL055W	0.008119	12216	50005731470	10427.338	10610.171	-182.833	0	0	
YCL049C	0.1194	6951	50003840322	3050.773	3040.563	10.210	0	0	
YLL056C	0.01257	6858	50003363361	2722.347	2751.746	-29.399	0	0	
YJL047C	0.01728	19085	50003677538	57580.799	53988.845	3591.954	0	0	
YCL050C	1.777	4955	50012641385	3143.882	3117.663	26.219	0	0	
YGR091W	0.01753	10825	50002722677	8765.772	8701.529	64.243	0	0	
YLL057C	0.00939	9515	50005458367	5557.241	5572.149	-14.909	0	0	
YPR095C	0.008254	23612	50000687025	401847.221	328834.895	73012.325	0	0	
YJL048C	0.1315	8757	50000476531	5089.103	5027.038	62.064	0	0	
YMR172W	0.00807	16497	50000974162	29874.320	29220.375	653.946	0	0	
YCL051W	0.01179	12945	50001867283	14500.268	14442.240	58.028	0	0	
YJL049W	0.07228	10116	50009198363	6955.455	6919.867	35.587	0	0	
YMR173W	0.2782	10315	50006613512	5881.750	5969.765	-88.015	0	0	
YMR174C	0.4122	1566	50053216283	326.295	326.417	-0.122	0	0	
YGR092W	0.03121	12780	50006218394	13561.538	13451.681	109.858	0	0	
YMR175W	0.0305	1590	50044339070	388.697	388.706	-0.009	0	0	
YDR485C	0.057	15199	50003713206	44068.048	40023.127	4044.920	0	0	
YLL058W	0.1317	12122	50003179727	13610.307	12890.921	719.386	0	0	
YDR486C	0.2335	5130	50014734770	1735.983	1735.165	0.818	0	0	
YCL052C	0.1129	9224	50005910429	5706.461	5572.331	134.130	0	0	
YLL060C	0.116	5063	50005356187	1789.397	1766.928	22.469	0	0	
YDR487C	0.6353	4482	50002303109	1448.147	1447.323	0.824	0	0	
YGR093W	0.1079	11507	50000276983	9656.705	9364.627	292.079	0	0	
YGR094W	1.356	1	nan	175674.787	175674.787	0.000	0	0	
YPR097W	0.1064	9681	50001590146	175963.311	144092.293	31871.018	0	0	
YPR098C	0.9614	3638	50004590047	986.486	987.158	-0.671	0	0	
YGR095C	0.9646	4833	50004268620	1641.235	1624.039	17.195	0	0	
YPR100W	0.7273	3046	50002889030	816.159	813.475	2.684	0	0	
YPR101W	0.0993	3843	50026103263	1139.107	1130.978	8.129	0	0	
YJL050W	0.1882	6460	50010531092	163584.140	138511.766	25072.374	0	0	
YOL155C	0.05142	13940	50000198544	81428.463	76611.453	4817.010	0	0	
YPR102C	17.81	1400	50000041593	1082.771	1082.004	0.767	0	0	
YDR488C	0.005694	11843	50006502157	11271.908	10921.354	350.554	0	0	
YGR096W	0.0308	6817	50000880459	3040.092	3031.647	8.446	0	0	
YPR103W	2.659	4084	50034002078	2501.390	2438.069	63.321	0	0	
YDR489W	0.05178	6607	50001296002	2722.815	2715.917	6.897	0	0	
YCL054W	0.2927	7451	50000508716	51670.176	46386.844	5283.331	0	0	
YLL061W	0.07976	12775	50006026300	13661.141	13168.926	492.215	0	0	
YCL055W	0.03949	7531	50011983188	3496.668	3521.311	-24.643	0	0	
YOL156W	0.002088	12856	50000604943	12389.936	12750.912	-360.976	0	0	
YCL056C	1.53	3377	50011213009	848.682	837.298	11.384	0	0	
YLL062C	0.07155	7418	50003165943	3249.678	3251.940	-2.262	0	0	
YLL063C	0.02498	10655	50002960751	7947.685	7758.806	188.878	0	0	
YLL064C	0.724	2522	50026850315	647.710	656.070	-8.360	0	0	
YGR097W	0.1352	6737	50006656730	252947.598	199048.076	53899.522	0	0	
YOL157C	0.009933	13126	50002413601	14343.969	14821.759	-477.789	0	0	
YDR490C	0.1084	12965	50000286926	37919.680	33386.592	4533.088	0	0	
YDR492W	0.6781	6867	50006597429	3055.501	3007.098	48.403	0	0	
YDR493W	0.2277	2666	50027779364	685.411	684.077	1.334	0	0	
YCL057W	0.2238	10741	50000320551	27366.498	25128.832	2237.666	0	0	
YJL051W	0.01534	18689	50000450458	50607.816	47959.599	2648.217	0	0	
YGR098C	0.04997	3252	50035640843	3155228.086	2079754.593	1075473.493	0	0	
YOL158C	0.4093	8515	50004368504	15591.610	13848.603	1743.006	0	0	
YJL052W	2.586	4302	50006918580	3175.333	3196.009	-20.675	0	0	
YOL159C	0.132	4012	50002186426	1096.226	1089.393	6.833	0	0	
YCL059C	0.3023	6601	50017650427	3103.155	3123.221	-20.066	0	0	
YOL161C	0.1606	2594	50037779227	647.214	658.892	-11.679	0	0	
YDR494W	0.201	7856	50001769789	4146.203	4086.304	59.899	0	0	
YOL162W	0.05377	5032	50041304557	1554.082	1551.898	2.183	0	0	
YOL163W	0.05179	3613	50005648819	1064.003	1063.335	0.668	0	0	
YPR104C	0.02725	18584	50001255134	92165.676	80491.901	11673.775	0	0	
YJL053W	0.2666	8449	50000155295	4572.213	4450.849	121.364	0	0	
YMR176W	0.007271	19769	50003327499	1020785.797	767310.632	253475.164	0	0	
YLL066C	0.0986	8027	50001739457	355551.780	264444.982	91106.798	0	0	
YJL054W	0.09532	10172	50006565567	8003.251	7895.444	107.807	0	0	
YOL164W	0.008366	14368	50000054152	20126.411	19873.239	253.172	0	0	
YOL165C	0.05037	3185	50087154386	837.057	836.629	0.429	0	0	
YJL055W	1.703	4580	50000580476	1915.394	1871.848	43.545	0	0	
YGR099W	0.03052	15862	50004364087	25597.796	23911.010	1686.786	0	0	
YMR177W	0.08752	11686	50001391874	9253.513	9177.016	76.497	0	0	
YMR178W	0.1512	6247	50002043172	2366.312	2340.161	26.151	0	0	
YLL067C	0.1694	5679	50029587674	351680.410	262818.531	88861.879	0	0	
YOR001W	0.4387	7780	50010345467	32080.847	27607.885	4472.962	0	0	
YPR105C	0.0315	18451	50005848540	61514.099	56260.217	5253.881	0	0	
YOR002W	0.3183	10312	50000014632	11592.244	10874.872	717.372	0	0	
YDR495C	0.01263	22155	50000248810	134571.437	120577.455	13993.982	0	0	
YPR106W	0.1016	10141	50005074538	6721.348	6537.283	184.065	0	0	
YPR107C	0.05377	4678	50001373262	1482.824	1481.602	1.222	0	0	
YGR100W	0.05413	14727	50003782158	95354.285	82269.225	13085.060	0	0	
YMR179W	0.01774	17028	50002545259	36775.786	34616.397	2159.388	0	0	
YOR003W	0.00375	11066	50005204064	7903.803	7880.653	23.150	0	0	
YLR001C	0.09298	13796	50000039909	60899.533	51412.061	9487.472	0	0	
YJL056C	0.008419	21003	50000677194	68271.936	65522.993	2748.943	0	0	
YMR180C	0.02807	7079	50002247016	3217.476	3226.296	-8.820	0	0	
YMR181C	0.06486	3618	50001652728	931.713	938.236	-6.523	0	0	
YOR004W	1.376	4879	50024359188	2059.247	2018.459	40.788	0	0	
YPR108W	1.062	6468	50000358545	5982.067	5725.071	256.996	0	0	
YGR101W	0.2022	7609	50010815397	3744.091	3662.501	81.590	0	0	
YMR182C	0.00485	4813	50007600183	1525.880	1523.008	2.872	0	0	
YGR102C	0.1496	4073	50007951552	1211.596	1202.969	8.627	0	0	
YDR496C	0.5259	7344	50025610592	19924.161	18556.666	1367.495	0	0	
YCL061C	0.01581	20944	50000011604	203298.349	175248.479	28049.870	0	0	
YPR109W	0.08264	6807	50003731025	2723.052	2702.138	20.914	0	0	
YMR183C	0.3349	6670	50002713308	2667.670	2674.681	-7.011	0	0	
YMR184W	0.7019	4261	50010434163	1358.245	1353.974	4.270	0	0	
YPR110C	1.209	5943	50021529450	3427.835	3356.146	71.689	0	0	
YGR103W	0.8421	6040	50008489613	15557.071	14616.501	940.570	0	0	
YCL063W	0.06568	9264	50011581735	6036.555	5937.397	99.158	0	0	
YDR497C	0.8622	6067	50000811782	13096.212	12182.139	914.073	0	0	
YLR002C	0.2324	10585	50007697574	21499.329	19708.690	1790.639	0	0	
YGR104C	0.08841	6990	50022379486	2950.778	2920.283	30.496	0	0	
YGR105W	0.8283	1745	50006236556	376.693	378.424	-1.731	0	0	
YLR003C	0.2052	6674	50001339436	2657.168	2649.941	7.227	0	0	
YCL064C	0.9182	6590	50006393911	3971.537	3826.608	144.930	0	0	
YGR106C	1.754	5538	50005112784	2195.131	2160.740	34.391	0	0	
YCL066W	0.06695	3907	50003430854	1135.477	1126.785	8.693	0	0	
YDR498C	0.1221	8720	50011446285	4682.927	4633.180	49.747	0	0	
YCL067C	0.2998	4615	50003401746	1507.023	1490.842	16.181	0	0	
YJL057C	0.04546	14821	50001376887	22116.780	21176.992	939.788	0	0	
YPR111W	0.0189	12669	50001072036	13047.634	13013.258	34.376	0	0	
YCL068C	0.02695	5851	50007119966	2186.627	2171.411	15.216	0	0	
YLR004C	0.01054	11931	50013118789	9640.980	10075.103	-434.123	0	0	
YGR108W	0.0915	10656	50003845696	7774.976	7660.514	114.462	0	0	
YCL069W	0.0136	10778	50005848046	7059.451	7099.963	-40.512	0	0	
YGR109C	0.03292	8621	50000726012	4587.933	4555.422	32.511	0	0	
YJL058C	0.03478	12505	50001815341	11618.407	11329.315	289.092	0	0	
YLR005W	0.2418	9706	50008764971	7326.733	7042.879	283.854	0	0	
YPR112C	0.1735	8930	50002262746	67118.422	58459.408	8659.015	0	0	
YDR499W	0.008654	16677	50001046219	34547.596	32993.040	1554.556	0	0	
YGR110W	0.03197	9883	50004302538	6773.250	6795.150	-21.900	0	0	
YDR500C	19.19	1079	50085401123	438.565	438.957	-0.392	0	0	
YJL059W	0.09566	9485	50007619529	5410.945	5344.503	66.442	0	0	
YPR113W	1.382	4749	50024952660	1598.684	1592.880	5.805	0	0	
YOR005C	0.007499	21162	50000439634	96037.459	87643.573	8393.886	0	0	
YGR111W	0.08426	9162	50007755897	5194.683	5142.518	52.165	0	0	
YPR114W	0.4775	7178	50005713935	3052.848	3007.292	45.556	0	0	
YOR006C	0.2152	6568	50013970240	3077.532	3030.948	46.585	0	0	
YDR501W	0.01373	11473	50012808592	10211.505	10177.641	33.864	0	0	
YJL060W	0.08404	10013	50001500788	6464.235	6509.053	-44.818	0	0	
YCL073C	0.03949	13484	50010727196	16606.044	15941.427	664.617	0	0	
YOR007C	2.51	3928	50001850677	3694.671	3533.113	161.559	0	0	
YGR112W	0.01268	8260	50009664766	4918.437	4892.456	25.981	0	0	
YMR185W	0.009828	22248	50000468869	112538.573	106434.072	6104.502	0	0	
YGR113W	0.04073	7434	50006230792	3710.080	3690.409	19.671	0	0	
YCR002C	1.018	5983	50001102384	3215.008	3138.075	76.933	0	0	
YDR502C	0.895	6541	50004735547	4414.413	4422.125	-7.711	0	0	
YCR003W	0.2622	4005	50002923690	1206.690	1206.270	0.420	0	0	
YOR008C	0.4195	7948	50008013427	4462.533	4317.664	144.868	0	0	
YOR008CA	0.05168	1669	50006154413	361.464	361.593	-0.128	0	0	
YDR503C	0.08875	6354	50005815478	2363.039	2350.168	12.871	0	0	
YDR504C	0.7646	3106	50029903204	713.648	713.988	-0.340	0	0	
YMR186W	2.358	2624	50025164518	24422.771	23634.707	788.063	0	0	
YCR004C	1.1	4988	50015732304	1919.747	1904.843	14.903	0	0	
YLR006C	0.02305	16007	50003950128	28284.050	27382.876	901.173	0	0	
YLR007W	0.06435	7566	50003642044	3542.783	3538.918	3.865	0	0	
YGR116W	0.09639	3172	50068981989	1152415.575	896638.581	255776.994	0	0	
YMR187C	0.0521	9861	50017541491	6228.889	6138.445	90.444	0	0	
YLR008C	0.2671	3851	50024482635	1050.525	1047.885	2.640	0	0	
YMR188C	0.1935	5087	50001483413	1837.348	1835.217	2.131	0	0	
YLR009W	0.9585	3897	50003703265	1361.004	1377.917	-16.913	0	0	
YJL061W	0.1604	12215	50005723741	28277.682	25713.459	2564.223	0	0	
YLR010C	0.03985	3848	50008035547	988.220	988.812	-0.591	0	0	
YPR115W	0.1026	8773	50000813945	190751.168	149188.215	41562.954	0	0	
YOR009W	0.2594	9667	50006997724	7601.927	7756.973	-155.046	0	0	
YLR011W	0.1082	4339	50023948329	1293.218	1282.391	10.827	0	0	
YLR012C	0.02899	2025	50030123529	515.616	517.799	-2.184	0	0	
YCR005C	0.5171	8398	50001693286	7099.217	6832.941	266.276	0	0	
YLR013W	0.03873	3108	50009870594	827.559	820.508	7.051	0	0	
YPR116W	0.01426	6519	50003379205	2418.175	2419.465	-1.291	0	0	
YPR117W	0.02707	1	nan	240296235.547	240296235.547	0.000	0	0	
YOR010C	2.824	3810	50035651199	1899.988	1905.427	-5.439	0	0	
YCR007C	0.01657	5617	50003767139	1867.938	1869.959	-2.021	0	0	
YGR117C	0.1074	11030	50016921646	7914.829	7711.460	203.370	0	0	
YGR118W	40.04	718	50027799927	834.310	831.653	2.657	0	0	
YPR118W	0.4495	8368	50000319164	5365.240	5207.433	157.807	0	0	
YMR189W	0.3438	4949	50001699277	134838.359	112819.272	22019.087	0	0	
YPR119W	0.03102	11140	50005671146	8754.963	8558.612	196.351	0	0	
YDR505C	0.05102	17057	50003003361	56354.160	51831.031	4523.129	0	0	
YGR119C	0.214	10299	50007925467	11278.656	10660.837	617.819	0	0	
YJL062W	0.1533	11437	50000375142	51015.260	43690.411	7324.850	0	0	
YCR008W	0.06225	13019	50001332145	15555.680	15271.487	284.193	0	0	
YGR120C	0.09321	6193	50003836872	2191.857	2184.854	7.003	0	0	
YJL063C	0.5568	4970	50002913909	1861.846	1840.194	21.652	0	0	
YJL065C	0.4158	3833	50001970462	1059.303	1055.661	3.642	0	0	
YCR009C	0.7761	5835	50006673050	2213.031	2194.534	18.497	0	0	
YJL066C	0.06978	5833	50000044474	2025.603	2029.457	-3.855	0	0	
YPR120C	0.08109	9693	50004364804	6377.088	6312.685	64.404	0	0	
YCR010C	0.04601	6645	50000291412	2440.822	2486.180	-45.358	0	0	
YJL068C	0.4256	6826	50000036790	2768.550	2774.012	-5.462	0	0	
YGR121C	0.07235	10974	50002584920	8442.668	8320.062	122.606	0	0	
YOR011W	0.03459	9163	50001591779	804728.802	635986.549	168742.253	0	0	
YOR012W	0.09061	3304	50015042389	798.902	789.809	9.094	0	0	
YDR506C	0.08774	13018	50003318119	16104.382	15328.532	775.851	0	0	
YPR121W	0.01225	12880	50002802175	12885.333	13077.129	-191.795	0	0	
YGR122W	0.02334	9309	50002054882	5271.178	5166.732	104.446	0	0	
YLR014C	0.01111	20146	50002528408	77276.854	72542.976	4733.878	0	0	
YJL069C	0.344	9502	50007858914	14679.341	13619.917	1059.423	0	0	
YCR011C	0.297	5691	50000307241	150908.708	121151.065	29757.643	0	0	
YCR012W	54.49	1	nan	5109.026	5109.026	0.000	0	0	
YDR507C	0.3138	3564	50013248656	249310.280	198567.881	50742.399	0	0	
YLR015W	0.07298	11236	50009441775	9517.331	9238.848	278.484	0	0	
YGR123C	0.1972	11132	50000551662	9594.459	9509.948	84.511	0	0	
YLR016C	0.2864	4626	50000219237	1435.696	1424.861	10.836	0	0	
YDR508C	1.125	4897	50015434743	20105.340	18315.408	1789.932	0	0	
YDR510W	1.323	2180	50068445364	524.647	527.964	-3.317	0	0	
YDR511W	0.2218	2904	50005056741	764.262	764.993	-0.732	0	0	
YDR512C	0.1448	4082	50005359602	1253.425	1237.779	15.647	0	0	
YLR017W	1.228	5598	50005986255	3482.180	3401.891	80.289	0	0	
YGR124W	2.633	3811	50051294946	12611.098	11981.374	629.724	0	0	
YDR513W	0.9403	3359	50011921229	831.844	832.449	-0.605	0	0	
YOR014W	0.06586	15163	50004581806	35557.624	33578.794	1978.830	0	0	
YCR014C	0.03219	13315	50001157583	14275.492	14068.541	206.950	0	0	
YLR018C	0.2132	6736	50001152762	2831.724	2784.770	46.954	0	0	
YOR016C	0.273	4707	50027838458	1445.242	1450.069	-4.827	0	0	
YCR015C	0.04302	7452	50002324935	3101.491	3113.869	-12.378	0	0	
YCR016W	0.2415	6356	50011320699	2639.793	2614.868	24.925	0	0	
YMR190C	0.007298	17761	50001590575	1201682.924	897974.324	303708.600	0	0	
YLR019W	0.07999	9273	50000141335	5124.055	5089.477	34.578	0	0	
YDR514C	0.1316	10680	50011365127	8378.723	8049.314	329.409	0	0	
YMR191W	0.09138	8341	50007422066	4433.659	4363.629	70.030	0	0	
YDR515W	0.0188	10244	50005227116	6884.587	6940.807	-56.219	0	0	
YGR125W	0.1727	7828	50006570319	143510.547	113557.908	29952.639	0	0	
YJL070C	0.02008	19407	50000596714	71613.668	67053.394	4560.274	0	0	
YGR126W	0.005559	5215	50002739655	1736.010	1738.811	-2.802	0	0	
YLR020C	0.1014	12155	50000562544	11318.105	10982.338	335.768	0	0	
YLR021W	0.1184	4200	50002905033	1162.799	1167.360	-4.561	0	0	
YGR127W	0.04434	7249	50000609226	3050.452	3066.512	-16.060	0	0	
YLR022C	0.3088	5418	50010466963	2001.998	1977.169	24.830	0	0	
YCR017C	0.3753	5948	50001929859	91144.952	76507.053	14637.899	0	0	
YDR516C	0.375	9070	50008564858	8767.088	8429.579	337.508	0	0	
YOR017W	0.09617	14157	50001115074	46205.036	40533.642	5671.395	0	0	
YCR018C	0.06307	4880	50004865051	1642.936	1631.682	11.254	0	0	
YCR019W	0.05039	8483	50004997794	4195.389	4096.260	99.129	0	0	
YDR517W	0.4782	7725	50000426922	4365.170	4261.740	103.430	0	0	
YCR020C	0.05996	4933	50003024062	1551.909	1562.367	-10.458	0	0	
YCR020CA	0.06801	2010	50057357481	443.245	445.102	-1.857	0	0	
YJL071W	0.0566	13060	50003280153	13684.957	13235.846	449.111	0	0	
YJL072C	0.1734	4516	50048958780	1542.020	1537.386	4.634	0	0	
YGR128C	0.4575	8250	50000168911	27874.650	24761.758	3112.892	0	0	
YMR192W	0.02439	16062	50003241860	29700.724	29107.397	593.327	0	0	
YCR021C	0.0632	7645	50000006063	3324.018	3430.172	-106.153	0	0	
YGR129W	0.09061	4691	50009369084	1562.245	1551.680	10.565	0	0	
YLR023C	0.1436	11599	50001522455	11237.418	10982.011	255.407	0	0	
YMR193W	0.1505	5582	50001652325	2109.338	2107.380	1.958	0	0	
YMR194W	4.312	1874	50016435537	513.806	517.440	-3.634	0	0	
YMR195W	0.3417	3061	50013638715	714.355	716.937	-2.582	0	0	
YPR122W	0.008679	23465	50000686564	372608.223	303676.349	68931.873	0	0	
YDR518W	0.2418	10510	50000823280	9764.295	9551.936	212.359	0	0	
YDR519W	0.7807	3048	50019119314	763.845	766.039	-2.193	0	0	
YPR124W	0.5969	7465	50012065066	5338.191	5145.708	192.483	0	0	
YJL073W	0.03289	14924	50009292363	20492.207	19856.053	636.154	0	0	
YPR125W	0.4238	8509	50009216194	7010.593	6797.356	213.237	0	0	
YCR023C	0.1091	12717	50012502794	16351.244	15643.527	707.717	0	0	
YOR018W	0.02859	18041	50001106263	54732.228	50589.348	4142.880	0	0	
YPR127W	0.07555	8110	50000353074	3627.103	3663.053	-35.949	0	0	
YGR130C	0.05627	15288	50002793461	47705.818	44956.096	2749.722	0	0	
YGR131W	0.07522	4025	50023976445	1110.791	1107.262	3.529	0	0	
YCR024C	0.02191	10867	50006787772	8775.787	8728.481	47.306	0	0	
YCR024CA	10.83	771	50021012814	178.196	178.492	-0.296	0	0	
YPR128C	0.2326	7302	50005266483	3296.334	3280.030	16.304	0	0	
YLR024C	0.007424	6630	50013116740	10857586.826	6670577.249	4187009.576	0	0	
YLR025W	0.3905	5003	50024153698	1875.433	1865.817	9.616	0	0	
YGR132C	0.501	6139	50001320190	2508.447	2514.460	-6.013	0	0	
YGR133W	0.0368	4090	50023806812	1210.485	1205.879	4.606	0	0	
YPR129W	0.2972	7371	50013698372	3829.660	3823.564	6.096	0	0	
YPR131C	0.3243	4494	50004848433	1342.498	1337.099	5.399	0	0	
YPR132W	24.68	1033	50134605500	832.668	832.797	-0.129	0	0	
YDR520C	0.02864	17913	50002758249	39196.135	37002.247	2193.888	0	0	
YLR026C	0.1524	7727	50003983487	3628.995	3624.365	4.630	0	0	
YLR027C	2.095	4664	50005357746	5532.642	5272.998	259.644	0	0	
YOR019W	0.008725	16536	50000704568	30722.187	30098.450	623.736	0	0	
YOR020C	2.345	2421	50002175001	554.679	555.377	-0.698	0	0	
YPR133C	0.5032	7867	50004132968	5428.075	5307.706	120.369	0	0	
YOR021C	1.353	4472	50007737729	1523.108	1511.360	11.748	0	0	
YDR522C	0.03038	11722	50000168817	8994.309	8970.853	23.456	0	0	
YPR134W	0.112	6062	50006407341	2309.175	2292.139	17.036	0	0	
YLR028C	0.6991	6654	50000013139	14403.187	13206.113	1197.074	0	0	
YLR029C	12	1473	50066246198	1387.639	1387.212	0.427	0	0	
YJL074C	0.02517	13797	50008867231	381843.536	312423.217	69420.319	0	0	
YMR196W	0.009885	21827	50000328370	190162.279	174173.665	15988.614	0	0	
