ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YCL073C	0.03949	13993	50001866523	3372.575	3371.134	1.441	0	0	
YMR089C	0.3531	18788	50000218827	5052.179	5073.425	-21.245	0	0	
YGR007W	0.5709	7532	50000223921	1519.916	1518.576	1.340	0	0	
YGR008C	0.646	1829	50006234467	351.895	352.235	-0.340	0	0	
YCR002C	1.018	7107	50008988036	1515.527	1517.796	-2.269	0	0	
YMR090W	0.1537	5301	50003655879	1016.693	1018.059	-1.366	0	0	
YCR003W	0.2622	3991	50003750234	804.098	804.221	-0.122	0	0	
YOR005C	0.007499	21595	50000404532	6256.912	6210.877	46.035	0	0	
YCR004C	1.1	5412	50003610781	1115.613	1117.132	-1.519	0	0	
YOR006C	0.2152	6523	50007654647	1469.737	1470.047	-0.309	0	0	
YKR098C	0.01134	16988	50002486413	4177.893	4169.513	8.380	0	0	
YMR091C	0.3517	9931	50022439914	2173.882	2174.083	-0.200	0	0	
YOR007C	2.51	7581	50007301168	1646.230	1647.139	-0.909	0	0	
YCR005C	0.5171	10462	50001945292	2318.427	2320.620	-2.194	0	0	
YGR009C	0.2253	14296	50006007348	3668.572	3664.810	3.762	0	0	
YCR007C	0.01657	5655	50023703779	1080.728	1080.570	0.158	0	0	
YIL159W	0.009541	31295	50000045193	11680.401	11693.201	-12.800	0	0	
YOR008C	0.4195	8528	50003643377	1827.288	1824.396	2.892	0	0	
YOR008CA	0.05168	1668	50043415197	309.115	309.053	0.063	0	0	
YPR112C	0.1735	19679	50000241326	5633.836	5644.598	-10.762	0	0	
YPR113W	1.382	5024	50009433436	982.562	983.586	-1.024	0	0	
YGR010W	0.06715	8585	50003449663	1929.880	1933.524	-3.644	0	0	
YPR114W	0.4775	7468	50000292091	1475.029	1476.116	-1.087	0	0	
YIL160C	0.009572	9559	50008661278	2051.028	2059.467	-8.439	0	0	
YIL161W	0.121	5043	50005752547	1060.233	1060.665	-0.432	0	0	
YGR012W	0.1192	9231	50001929939	1912.343	1913.972	-1.629	0	0	
YMR092C	0.8391	13843	50001441407	3353.635	3356.408	-2.773	0	0	
YOR009W	0.2594	10648	50004951736	2457.376	2482.625	-25.249	0	0	
YCR008W	0.06225	13482	50000692961	3284.763	3294.861	-10.098	0	0	
YKR099W	0.05458	17686	50001124099	4976.722	4965.954	10.769	0	0	
YOR010C	2.824	5306	50041325748	1128.302	1134.820	-6.518	0	0	
YCR009C	0.7761	5988	50002605841	1211.415	1212.792	-1.377	0	0	
YKR100C	0.1345	8130	50005727930	1705.816	1703.235	2.581	0	0	
YCR010C	0.04601	6760	50000213030	1300.408	1303.692	-3.285	0	0	
YIL162W	0.1124	11980	50002027967	2777.808	2802.150	-24.342	0	0	
YMR093W	0.1789	11460	50008961279	2665.667	2670.004	-4.337	0	0	
YIL164C	0.008752	4254	50043084808	879.280	880.114	-0.834	0	0	
YIL165C	0.3985	2779	50003984020	506.482	506.214	0.268	0	0	
YGR013W	0.05058	14310	50004381399	3426.703	3427.836	-1.134	0	0	
YMR094W	0.01379	10889	50000938099	2452.335	2444.749	7.586	0	0	
YMR095C	0.007971	5284	50010736579	1003.557	1003.749	-0.192	0	0	
YIL166C	0.007243	12358	50001814743	2857.223	2862.579	-5.356	0	0	
YKR101W	0.01719	15179	50000027216	3882.063	3863.418	18.644	0	0	
YMR096W	0.07607	6479	50013431631	1375.278	1377.096	-1.818	0	0	
YMR097C	0.03606	8226	50001466367	1774.671	1769.507	5.164	0	0	
YMR098C	0.04811	14039	50002579627	3361.011	3355.978	5.033	0	0	
YPR115W	0.1026	24378	50003164218	7753.977	7729.292	24.685	0	0	
YMR099C	0.7484	6406	50023713503	1377.088	1380.663	-3.575	0	0	
YPR116W	0.01426	6343	50006604261	1275.373	1272.795	2.578	0	0	
YMR100W	0.03424	14262	50014562113	3434.745	3424.992	9.753	0	0	
YCR011C	0.297	24761	50000728969	7299.750	7311.951	-12.201	0	0	
YMR101C	0.02946	7751	50000058208	1635.110	1634.382	0.728	0	0	
YCR012W	54.49	3909	50002803842	2022.520	2021.984	0.536	0	0	
YIL169C	0.01609	22644	50001298622	6553.137	6657.578	-104.440	0	0	
YCR014C	0.03219	13279	50010165847	3147.602	3144.318	3.284	0	0	
YIL172C	0.004871	13025	50001973127	3182.805	3198.620	-15.815	0	0	
YKR102W	0.01434	25601	50002278509	8604.091	8685.582	-81.491	0	0	
YCR015C	0.04302	7389	50002502683	1486.547	1486.689	-0.142	0	0	
YOR011W	0.03459	32429	50001662942	11752.677	11886.967	-134.289	0	0	
YOR012W	0.09061	3163	50016972077	589.563	588.932	0.631	0	0	
YCR016W	0.2415	6355	50000996864	1344.675	1345.371	-0.696	0	0	
YMR102C	0.06983	18782	50005602142	5179.586	5182.071	-2.485	0	0	
YGR014W	0.1421	29141	50000394154	10476.773	10450.552	26.221	0	0	
YGR015C	0.01617	7486	50000218521	1555.292	1553.981	1.311	0	0	
YGR016W	0.01289	4538	50006418826	837.853	837.512	0.340	0	0	
YGR017W	0.1652	6771	50005228910	1382.508	1384.163	-1.654	0	0	
YOR014W	0.06586	17159	50004040331	4501.165	4513.038	-11.873	0	0	
YOR016C	0.273	4822	50006022372	918.368	920.282	-1.914	0	0	
YMR104C	0.006474	15798	50001371651	3844.457	3855.364	-10.907	0	0	
YGR019W	0.3558	10824	50007472697	2381.583	2393.500	-11.917	0	0	
YGR020C	1.01	2755	50008184923	501.710	502.462	-0.753	0	0	
YGR021W	0.1016	6461	50004374548	1342.416	1342.634	-0.218	0	0	
YMR105C	0.03832	12954	50006304771	3016.223	3047.937	-31.714	0	0	
YGR023W	0.01121	12390	50001191496	2915.972	2925.069	-9.097	0	0	
YGR024C	0.2249	5629	50009418002	1070.760	1069.875	0.886	0	0	
YCR017C	0.3753	21874	50003854043	6266.344	6292.080	-25.737	0	0	
YCR018C	0.06307	4757	50009345420	991.082	989.910	1.171	0	0	
YOR017W	0.09617	18499	50004215977	4898.525	4885.263	13.262	0	0	
YGR026W	0.573	6196	50005709076	1278.943	1281.730	-2.787	0	0	
YGR027C	3.139	2318	50036900034	455.967	457.258	-1.291	0	0	
YCR019W	0.05039	8497	50007428369	1749.141	1744.411	4.730	0	0	
YGR028W	0.1324	8033	50003838237	1740.551	1739.349	1.202	0	0	
YMR106C	0.01406	14098	50002549900	3490.365	3484.037	6.327	0	0	
YCR020C	0.05996	4927	50000710185	959.191	960.798	-1.608	0	0	
YCR020CA	0.06801	1824	50006873288	369.365	369.570	-0.204	0	0	
YKR103W	0.002787	27221	50000099570	9346.897	9352.978	-6.081	0	0	
YMR107W	0.03085	2557	50023092794	489.464	489.336	0.128	0	0	
YGR029W	0.03781	4110	50050287919	833.005	834.083	-1.078	0	0	
YGR030C	0.2599	3550	50009336964	685.041	685.262	-0.221	0	0	
YKR104W	0.01245	6813	50001485110	1431.339	1430.324	1.015	0	0	
YCR021C	0.0632	7568	50008607816	1563.398	1569.717	-6.319	0	0	
YGR031W	0.1583	7635	50000451186	1630.694	1626.910	3.784	0	0	
YKR105C	0.03419	13715	50000925521	3127.666	3132.281	-4.615	0	0	
YCR023C	0.1091	13824	50000801177	3345.727	3345.597	0.131	0	0	
YOR018W	0.02859	19292	50000567961	5222.084	5216.937	5.147	0	0	
YMR108W	1.215	14750	50001576653	3874.566	3893.726	-19.160	0	0	
YCR024C	0.02191	11136	50001449351	2535.676	2533.878	1.798	0	0	
YCR024CA	10.83	855	50008106866	164.995	165.101	-0.107	0	0	
YKR106W	0.04086	13975	50005820987	3373.281	3365.114	8.167	0	0	
YIL173W	0.01019	35857	50000276036	14420.073	14499.032	-78.959	0	0	
YIL176C	0.2055	2646	50005392954	509.486	511.200	-1.715	0	0	
YIR001C	0.07306	5565	50000879396	1137.580	1138.792	-1.212	0	0	
YOR019W	0.008725	16656	50004015466	4266.100	4260.688	5.412	0	0	
YOR020C	2.345	2413	50028468681	447.674	448.260	-0.585	0	0	
YOR021C	1.353	4715	50000235160	948.739	949.237	-0.498	0	0	
YCR026C	0.1113	17370	50002208362	4376.004	4358.028	17.976	0	0	
YCR027C	0.02486	4724	50011306241	930.688	929.202	1.486	0	0	
YLL001W	0.1032	17319	50002342526	4479.788	4493.807	-14.019	0	0	
YCR028C	0.0548	11160	50003235448	2663.552	2662.586	0.966	0	0	
YCR028CA	1.078	3107	50024226638	578.395	579.390	-0.995	0	0	
YLL002W	0.07989	9621	50002944959	2183.658	2180.852	2.806	0	0	
YOR022C	0.03769	16376	50004253987	4153.031	4157.663	-4.633	0	0	
YIR002C	0.0608	22747	50001265465	6735.935	6716.518	19.417	0	0	
YOR023C	0.1381	12808	50000844546	3036.970	3040.705	-3.734	0	0	
YOR025W	0.03089	10153	50005098053	2245.550	2249.079	-3.529	0	0	
YMR109W	0.1286	27127	50002515068	9341.774	9408.768	-66.995	0	0	
YOR026W	0.08514	8149	50003279980	1622.179	1619.929	2.250	0	0	
YIR003W	0.1723	14476	50000782446	3868.011	3868.189	-0.178	0	0	
YCR030C	0.07501	19208	50001491782	5468.619	5502.200	-33.582	0	0	
YCR031C	16.99	2589	50020582702	585.135	586.800	-1.664	0	0	
YLL003W	0.01953	20769	50007758616	6304.662	6284.710	19.952	0	0	
YIR004W	0.3121	9586	50002019476	2151.949	2152.939	-0.989	0	0	
YIR005W	0.1014	3428	50030315208	640.012	639.281	0.730	0	0	
YMR110C	0.3194	12230	50003346727	2786.411	2792.637	-6.226	0	0	
YOR027W	2.148	12436	50001028301	3177.203	3180.040	-2.838	0	0	
YMR111C	0.1237	10336	50001100258	2346.620	2345.226	1.394	0	0	
YMR112C	0.9729	2765	50001138953	561.824	561.342	0.482	0	0	
YLL004W	0.07543	14677	50010284983	3402.232	3400.399	1.833	0	0	
YOR028C	0.04483	6438	50003750359	1373.193	1371.799	1.394	0	0	
YMR113W	0.299	9729	50001389633	2125.630	2119.980	5.650	0	0	
YMR114C	0.05402	7799	50017375189	1780.390	1778.110	2.280	0	0	
YOR030W	0.006655	15024	50003180465	3417.627	3412.243	5.384	0	0	
YMR115W	0.05736	11026	50004150497	2592.779	2594.322	-1.542	0	0	
YMR116C	52.46	3547	50009347303	1485.161	1484.766	0.395	0	0	
YOR032C	0.003477	9985	50005248100	2175.284	2175.280	0.005	0	0	
YMR117C	0.00907	4885	50019627815	950.332	950.821	-0.489	0	0	
YMR118C	0.01002	4175	50000771143	865.674	865.982	-0.308	0	0	
YLL005C	0.006414	20484	50001982238	5491.314	5478.341	12.973	0	0	
YLL006W	0.03098	9587	50002792020	2121.618	2122.056	-0.438	0	0	
YMR119W	0.07275	14493	50001467964	3450.297	3450.610	-0.313	0	0	
YOR033C	0.03778	15916	50005700739	4056.334	4043.475	12.859	0	0	
YLL007C	0.03926	15548	50000390698	3771.212	3763.577	7.636	0	0	
YMR120C	0.4736	13391	50002081996	3179.347	3202.832	-23.485	0	0	
YGR032W	0.07243	42602	50001293444	21588.909	21922.915	-334.006	0	0	
YMR121C	0.5964	4174	50007141593	902.896	905.669	-2.774	0	0	
YMR123W	2.194	2741	50030637792	520.289	520.297	-0.008	0	0	
YGR033C	0.1713	5320	50004267846	1079.374	1079.593	-0.219	0	0	
YGR034W	16.34	2663	50035060919	549.864	550.690	-0.826	0	0	
YGR035C	0.1569	2593	50036960730	493.722	494.049	-0.327	0	0	
YOR034C	0.0712	17689	50009280928	4434.298	4430.566	3.733	0	0	
YGR036C	0.09725	5703	50002795309	1080.482	1079.136	1.347	0	0	
YGR037C	3.728	1906	50053044284	364.792	365.319	-0.527	0	0	
YGR038W	0.4105	4912	50007523415	991.703	993.505	-1.802	0	0	
YPR117W	0.02707	56962	50000798968	43211.890	42694.615	517.275	0	0	
YGR040W	0.03827	8280	50001210041	1781.470	1778.690	2.779	0	0	
YPR118W	0.4495	9628	50025127804	2017.990	2020.376	-2.385	0	0	
YLL008W	0.4607	16428	50001718765	4412.105	4447.015	-34.910	0	0	
YLL009C	0.8646	1551	50031112026	287.537	287.480	0.057	0	0	
YGR041W	0.03631	11897	50009710904	2905.653	2898.665	6.988	0	0	
YPR119W	0.03102	11349	50003512777	2529.515	2530.648	-1.133	0	0	
YLL010C	0.07311	9763	50005251855	2127.906	2122.706	5.200	0	0	
YGR042W	0.08147	6254	50001532671	1244.310	1243.104	1.206	0	0	
YOR035C	0.02129	18336	50001642652	4769.610	4755.355	14.255	0	0	
YGR043C	0.03672	7609	50002364163	1574.102	1576.343	-2.240	0	0	
YPR120C	0.08109	9899	50010780489	2174.543	2176.940	-2.397	0	0	
YMR124W	0.02127	20831	50010221112	6244.131	6246.949	-2.819	0	0	
YOR036W	0.08687	6431	50006921598	1335.899	1334.092	1.807	0	0	
YIR006C	0.1794	32013	50000047576	13264.202	13281.844	-17.643	0	0	
YGR044C	0.3208	6720	50015007953	1399.828	1398.391	1.436	0	0	
YLL011W	0.2247	10869	50009251737	2506.876	2514.300	-7.424	0	0	
YOR037W	0.02494	8406	50015368512	1766.947	1765.748	1.199	0	0	
YGR046W	0.0467	8891	50002350583	1874.405	1872.850	1.555	0	0	
YPR121W	0.01225	13147	50005205833	3054.529	3069.008	-14.480	0	0	
YLL012W	0.2711	13449	50007133313	3077.214	3084.846	-7.631	0	0	
YIR007W	0.06641	17574	50004536948	4570.239	4547.826	22.413	0	0	
YIR008C	0.2264	9256	50003397969	2018.722	2020.478	-1.756	0	0	
YIR009W	0.04536	2368	50017858315	471.587	471.091	0.496	0	0	
YMR125W	0.1992	19996	50000563095	5395.363	5413.590	-18.227	0	0	
YMR126C	0.01723	8137	50013229094	1630.974	1629.694	1.280	0	0	
YOR038C	0.01905	19995	50005394789	5543.465	5542.195	1.270	0	0	
YOR039W	0.2053	5782	50012478567	1177.263	1177.886	-0.623	0	0	
YMR127C	0.01149	7784	50009085812	1609.259	1607.706	1.553	0	0	
YIR010W	0.06428	12784	50009941815	3117.839	3105.358	12.481	0	0	
YOR040W	0.06754	6547	50001128042	1315.075	1317.730	-2.655	0	0	
YLL013C	0.01077	19947	50003402423	5568.265	5603.068	-34.804	0	0	
YLL014W	0.9046	2496	50050541246	457.414	457.628	-0.215	0	0	
YIR011C	0.7946	6962	50000392498	1502.224	1500.976	1.247	0	0	
YOR042W	0.4094	8829	50014038666	2034.006	2031.943	2.062	0	0	
YGR047C	0.1114	23524	50000008374	7118.876	7103.117	15.759	0	0	
YGR048W	0.1319	8181	50000177752	1732.570	1735.132	-2.562	0	0	
YGR049W	0.2475	4334	50003162655	821.919	821.875	0.043	0	0	
YIR012W	1.465	9785	50001513293	2137.590	2139.310	-1.719	0	0	
YIR013C	0.9345	2509	50035720972	515.353	515.265	0.088	0	0	
YOR043W	0.152	10765	50000720257	2492.786	2491.388	1.398	0	0	
YIR014W	0.03873	5744	50033931076	1096.833	1093.846	2.987	0	0	
YOR044W	0.1545	3619	50006668101	681.335	680.864	0.471	0	0	
YOR045W	1.687	1267	50003050230	253.220	253.471	-0.251	0	0	
YIR015W	0.01113	3195	50028263870	621.047	620.578	0.470	0	0	
YGR052W	0.03315	8741	50001947357	1781.351	1782.746	-1.395	0	0	
YIR016W	0.1937	5953	50002092413	1216.047	1214.012	2.035	0	0	
YIR017C	0.03535	4189	50016260049	824.487	824.368	0.119	0	0	
YGR053C	0.01256	6447	50005570538	1306.908	1306.725	0.183	0	0	
YIR018W	0.01253	5559	50013330344	1110.903	1111.037	-0.134	0	0	
YPR122W	0.008679	28364	50001320450	9343.764	9283.237	60.527	0	0	
YOR046C	1.198	10652	50002238451	2452.230	2454.302	-2.073	0	0	
YPR124W	0.5969	8891	50007970995	1996.291	1997.822	-1.531	0	0	
YOR047C	0.0814	9978	50003549123	2233.504	2232.404	1.100	0	0	
YCR032W	0.01399	50767	50000187896	30426.434	30084.454	341.979	0	0	
YGR054W	0.551	14445	50005262441	3557.434	3571.120	-13.685	0	0	
YPR125W	0.4238	10107	50000028791	2287.779	2295.439	-7.660	0	0	
YPR127W	0.07555	7926	50000611925	1637.326	1640.280	-2.954	0	0	
YPR128C	0.2326	7281	50007714748	1545.099	1547.694	-2.595	0	0	
YPR129W	0.2972	7708	50000591918	1667.762	1672.390	-4.628	0	0	
YPR131C	0.3243	4522	50028355417	863.194	863.850	-0.657	0	0	
YPR132W	24.68	2680	50032744328	622.112	623.233	-1.121	0	0	
YGR055W	1.2	13356	50003083759	3046.862	3063.017	-16.155	0	0	
YMR128W	0.1355	27949	50000615403	10027.103	10030.125	-3.022	0	0	
YPR133C	0.5032	8955	50004576815	2017.159	2023.781	-6.622	0	0	
YPR134W	0.112	6100	50003564236	1231.235	1228.847	2.388	0	0	
YDR457W	0.07826	71722	50000732401	96189.994	93200.278	2989.716	0	0	
YOR048C	0.1395	22321	50007455314	6887.773	6896.278	-8.505	0	0	
YOR049C	0.009065	7923	50000197890	1690.299	1692.259	-1.960	0	0	
YDR458C	0.05556	14381	50001977308	3750.520	3741.972	8.548	0	0	
YOR051C	0.3242	9622	50001685595	2029.520	2033.577	-4.056	0	0	
YOR052C	0.1833	3469	50016980857	647.820	648.177	-0.357	0	0	
YDR459C	0.02254	8363	50004598164	1809.759	1809.040	0.720	0	0	
YGR056W	0.01877	20836	50008655696	6098.750	6085.902	12.848	0	0	
YDR460W	0.1055	7160	50005774547	1514.774	1512.436	2.338	0	0	
YDR461W	0.8376	776	50013998370	148.420	148.532	-0.112	0	0	
YGR057C	0.07496	5496	50010622335	1096.312	1095.625	0.687	0	0	
YDR462W	0.2909	2992	50073163808	636.221	635.678	0.543	0	0	
YCR033W	0.03948	26874	50001003422	9572.779	9536.095	36.684	0	0	
YGR058W	0.03736	7549	50003156228	1591.674	1590.054	1.620	0	0	
YPR135W	0.1041	21396	50001950537	6051.677	6043.652	8.024	0	0	
YIR019C	0.01993	28517	50002477521	11039.691	11340.849	-301.158	0	0	
YCR034W	1.421	8220	50004455645	1646.976	1650.762	-3.786	0	0	
YDR463W	0.3103	11720	50001457772	2710.952	2716.225	-5.273	0	0	
YOR054C	0.02756	15494	50001099431	3831.073	3816.008	15.065	0	0	
YIR021W	0.09153	8437	50005857088	1748.880	1745.443	3.437	0	0	
YGR059W	0.007941	11450	50005856713	2664.665	2669.827	-5.162	0	0	
YLL015W	0.05852	35684	50001037808	14592.815	14642.486	-49.671	0	0	
YIR022W	0.876	3854	50079073256	726.442	727.229	-0.787	0	0	
YCR035C	0.5254	8746	50010810217	1923.721	1921.921	1.800	0	0	
YGR060W	8.533	6461	50002200847	1437.807	1442.820	-5.013	0	0	
YCR036W	0.148	7645	50008995971	1574.978	1573.333	1.645	0	0	
YPR137W	0.2131	12826	50001890354	3068.020	3071.423	-3.403	0	0	
YOR056C	0.6666	10327	50008426807	2318.588	2320.462	-1.874	0	0	
YOR057W	0.1077	8771	50008684616	1930.768	1930.329	0.439	0	0	
YLL018C	2.342	11773	50004004520	2943.722	2959.939	-16.217	0	0	
YPR138C	0.07274	11132	50000408696	2496.182	2500.932	-4.750	0	0	
YPR139C	0.2888	6828	50004193093	1395.720	1396.713	-0.993	0	0	
YPR140W	0.1263	8419	50001984563	1851.810	1853.024	-1.214	0	0	
YMR129W	0.09118	30727	50001938179	10973.666	10959.702	13.964	0	0	
YMR130W	0.08915	7014	50015603987	1409.949	1411.161	-1.212	0	0	
YIR023W	0.03711	22174	50000156162	6513.603	6524.055	-10.452	0	0	
YLL019C	0.01527	17181	50003236516	4323.660	4324.315	-0.656	0	0	
YIR024C	0.09716	4870	50007392736	963.281	964.123	-0.842	0	0	
YCR037C	0.02394	20662	50014174483	5925.727	5959.819	-34.092	0	0	
YOR058C	0.008193	19335	50002756083	5667.291	5649.897	17.394	0	0	
YIR025W	0.05275	8177	50004602619	1785.472	1780.934	4.538	0	0	
YPR141C	0.02664	16183	50003530960	4267.681	4263.974	3.707	0	0	
YMR131C	1.122	11381	50002402442	2643.469	2648.564	-5.095	0	0	
YPR143W	0.4343	5531	50004872399	1133.412	1134.121	-0.709	0	0	
YMR132C	0.04705	4555	50000870712	926.440	925.362	1.078	0	0	
YIR026C	0.7774	8226	50000717239	1749.093	1752.171	-3.078	0	0	
YOR059C	0.1274	10262	50006089710	2264.794	2264.328	0.466	0	0	
YOR060C	0.005151	5705	50000236472	1173.010	1170.395	2.615	0	0	
YMR133W	0.04176	9323	50005936941	2133.097	2130.465	2.632	0	0	
YMR134W	0.1037	5575	50005673264	1069.505	1069.297	0.207	0	0	
YOR061W	0.3796	7842	50004144430	1609.260	1610.438	-1.178	0	0	
YCR038C	0.00799	14934	50006714599	3590.993	3590.037	0.956	0	0	
YIR027C	0.006506	10333	50003772157	2320.417	2324.090	-3.673	0	0	
YCR039C	0.4579	4687	50043145433	935.942	934.711	1.231	0	0	
YOR062C	0.08046	6157	50024266278	1231.408	1230.431	0.977	0	0	
YPR144C	0.2101	12638	50010427816	2936.741	2938.348	-1.607	0	0	
YCR040W	0.07819	3954	50030494943	766.793	766.066	0.727	0	0	
YMR135C	0.1934	10330	50001892237	2302.275	2298.715	3.561	0	0	
YOR063W	22.86	5079	50032801325	1860.011	1862.407	-2.395	0	0	
YOR064C	0.05859	4938	50001088984	980.455	980.479	-0.024	0	0	
YOR065W	0.09533	6846	50003772817	1438.772	1446.763	-7.991	0	0	
YIR028W	0.03505	14568	50010100433	3503.222	3508.577	-5.355	0	0	
YMR136W	0.04157	13124	50000890506	2986.981	2999.440	-12.459	0	0	
YPR145W	2.942	11970	50005928738	3038.577	3049.678	-11.102	0	0	
YIR029W	0.08521	7539	50006524011	1628.528	1631.751	-3.222	0	0	
YIR030C	0.04326	5548	50009797072	1103.803	1104.947	-1.144	0	0	
YPR147C	0.153	6890	50009163795	1417.827	1417.164	0.663	0	0	
YOR066W	0.03469	13880	50006175912	3488.459	3487.263	1.197	0	0	
YPR148C	0.9316	10001	50003129634	2172.135	2171.746	0.389	0	0	
YDR464W	0.1816	31221	50001452776	12608.844	12526.652	82.191	0	0	
YPR149W	2.633	4244	50022004699	752.429	754.974	-2.545	0	0	
YPR151C	0.0442	4341	50007705438	916.203	915.413	0.790	0	0	
YIR031C	0.003146	12355	50003148194	2933.335	2943.398	-10.063	0	0	
YMR137C	0.01342	15180	50001633128	3739.826	3727.404	12.423	0	0	
YIR032C	0.04143	4307	50011436411	861.088	860.488	0.600	0	0	
YMR138W	0.1243	4392	50001418369	843.556	842.162	1.394	0	0	
YDR465C	0.8347	9412	50001360588	2030.016	2033.288	-3.272	0	0	
YMR139W	0.08607	8482	50008790635	1787.750	1787.711	0.039	0	0	
YPR152C	0.02149	10696	50002980364	2368.279	2360.723	7.556	0	0	
YPR153W	0.004167	3237	50037323924	619.153	619.656	-0.503	0	0	
YGR061C	1.128	26437	50000276262	11092.980	11048.632	44.348	0	0	
YPR154W	0.168	4788	50001682668	959.223	960.929	-1.706	0	0	
YOR067C	0.84	13556	50000778093	3106.107	3102.544	3.563	0	0	
YOR068C	0.01048	2697	50009821389	483.819	483.815	0.004	0	0	
YGR062C	0.04273	6723	50002643202	1487.710	1484.327	3.383	0	0	
YGR063C	0.7948	2209	50007546290	430.887	431.204	-0.317	0	0	
YMR140W	0.04817	11077	50003948411	2517.215	2521.213	-3.998	0	0	
YMR142C	4.895	4143	50007652235	876.469	880.597	-4.128	0	0	
YMR143W	2.547	3192	50014481188	613.540	615.568	-2.027	0	0	
YMR144W	0.0513	7688	50007904420	1632.250	1627.701	4.548	0	0	
YPR155C	0.02002	13874	50001256825	3389.351	3378.876	10.475	0	0	
YGR065C	0.1076	13412	50000705312	3203.495	3220.759	-17.264	0	0	
YOR069W	0.1078	15231	50001137216	3841.144	3834.256	6.888	0	0	
YLL021W	0.05901	31928	50000087987	13123.829	13092.433	31.396	0	0	
YGR066C	0.02285	6759	50004517124	1357.339	1356.229	1.110	0	0	
YLL022C	0.4383	8767	50005183557	1874.948	1874.870	0.078	0	0	
YDR466W	0.05871	20210	50002938817	5802.821	5781.771	21.050	0	0	
YLL023C	1.143	6294	50008443101	1281.804	1286.108	-4.304	0	0	
YDR468C	0.2246	5060	50004174761	1003.424	1004.664	-1.240	0	0	
YDR469W	0.1073	4039	50002991240	766.498	766.223	0.275	0	0	
YMR145C	1.284	12550	50003756144	2962.442	2978.027	-15.585	0	0	
YPR156C	0.1393	13869	50000684171	3380.648	3419.946	-39.299	0	0	
YOR070C	0.03327	13987	50000494974	3559.371	3550.735	8.636	0	0	
YCR042C	0.05232	31974	50000793818	12178.082	12111.502	66.580	0	0	
YCR043C	0.1495	3033	50005080715	542.896	543.209	-0.314	0	0	
YMR146C	1.771	7924	50014245798	1645.459	1649.302	-3.843	0	0	
YMR147W	0.02975	5122	50005299877	999.612	1000.502	-0.890	0	0	
YPR157W	0.007669	10492	50006577515	2369.453	2376.069	-6.617	0	0	
YIR033W	0.03249	26134	50000463104	8115.045	8123.053	-8.008	0	0	
YMR148W	0.2889	3234	50012769348	638.927	639.193	-0.265	0	0	
YDR470C	0.03685	11425	50007239485	2592.571	2595.906	-3.335	0	0	
YCR044C	0.3286	8071	50002997107	1712.539	1713.767	-1.228	0	0	
YDR471W	4.752	2911	50000521661	582.563	583.814	-1.252	0	0	
YPR158W	0.1081	5756	50001643228	1147.290	1145.339	1.951	0	0	
YLL024C	19.64	7170	50000054145	3481.145	3481.154	-0.008	0	0	
YLL025W	1.86	2777	50001598758	527.424	529.285	-1.861	0	0	
YMR149W	0.7968	6636	50021333884	1316.426	1319.876	-3.449	0	0	
YDR472W	0.2265	6260	50008237579	1308.399	1306.263	2.136	0	0	
YMR150C	0.66	4369	50003574890	837.237	836.749	0.488	0	0	
YIR034C	0.5467	8304	50031067663	1796.482	1803.417	-6.934	0	0	
YGR067C	0.04881	18509	50006490773	4810.397	4819.301	-8.904	0	0	
YOR071C	0.03623	13585	50004414794	3216.358	3246.343	-29.985	0	0	
YIR035C	0.8339	5943	50004192625	1152.172	1154.012	-1.839	0	0	
YMR152W	0.2529	8625	50009031267	1751.955	1757.312	-5.358	0	0	
YCR045C	0.006624	11510	50010242977	2522.999	2524.870	-1.871	0	0	
YIR036C	0.3627	5930	50007289257	1202.923	1200.458	2.465	0	0	
YDR473C	0.0854	10183	50002977185	2394.382	2388.134	6.248	0	0	
YCR046C	0.2797	3574	50003513850	736.803	737.448	-0.645	0	0	
YIR037W	2.147	3623	50028197282	707.706	708.851	-1.146	0	0	
YIR038C	0.5713	5189	50000525005	1051.791	1054.517	-2.725	0	0	
YCR047C	0.772	6248	50020627676	1265.703	1265.434	0.268	0	0	
YMR153W	0.1714	10607	50003263369	2424.108	2425.839	-1.730	0	0	
YGR068C	0.009996	13194	50001053768	3174.817	3167.491	7.327	0	0	
YOR073W	0.05765	12981	50008884378	3212.720	3208.415	4.305	0	0	
YOR074C	0.09368	6777	50000056624	1417.501	1419.972	-2.470	0	0	
YIR039C	0.009932	12827	50005480094	2822.232	2820.293	1.939	0	0	
YIR041W	0.09091	2759	50011012587	527.305	529.116	-1.810	0	0	
YPR159W	0.5669	16564	50003711223	4158.207	4176.592	-18.385	0	0	
YOR075W	0.06162	7991	50021590679	1651.726	1649.346	2.380	0	0	
YIR042C	0.004888	5203	50002035446	1065.320	1063.941	1.380	0	0	
YCR048W	0.236	14091	50002678376	3344.811	3351.347	-6.536	0	0	
YJL001W	1.187	4919	50002505071	956.723	958.131	-1.408	0	0	
YCR051W	1.064	5039	50029186272	992.661	994.381	-1.720	0	0	
YMR154C	0.01944	16529	50000725948	4261.985	4240.930	21.055	0	0	
YDR475C	0.008169	19349	50002343362	5571.106	5567.996	3.110	0	0	
YCR052W	0.1937	11256	50005750423	2474.601	2474.711	-0.109	0	0	
YDR476C	0.3181	5285	50002369263	1003.830	1004.879	-1.049	0	0	
