ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YOL080C	0.1693	5652	50007384501	6341.248	6089.549	251.699	0	0	
YOL081W	0.02275	1	nan	4990665957585229.000	4990665957585229.000	0.000	0	0	
YGR048W	0.1319	6436	50000381932	13273.837	12153.310	1120.527	0	0	
YDR404C	0.4451	3726	50003033263	1718.797	1685.899	32.899	0	0	
YGR049W	0.2475	4209	50002091790	2099.627	2090.480	9.147	0	0	
YIR029W	0.08521	6834	50010641118	10856.663	10215.764	640.899	0	0	
YCR047C	0.772	3502	50007238441	5669.488	5118.394	551.094	0	0	
YKR104W	0.01245	6897	50018859748	7816.822	7552.362	264.460	0	0	
YDR405W	0.06992	5629	50014467568	5164.986	4910.889	254.097	0	0	
YDR406W	0.02053	1	nan	999327071.506	999327071.506	0.000	0	0	
YDR407C	0.03317	1	nan	119760796.471	119760796.471	0.000	0	0	
YIR030C	0.04326	5630	50014307905	3991.183	3910.432	80.751	0	0	
YCR048W	0.236	1944	50037493555	160960.195	126226.616	34733.579	0	0	
YMR106C	0.01406	9989	50005097949	194550.443	157484.681	37065.762	0	0	
YDR408C	0.4818	4336	50004656171	2876.029	2780.174	95.855	0	0	
YMR107W	0.03085	2511	50075102426	861.871	855.906	5.965	0	0	
YMR108W	1.215	1	nan	276010.423	276010.423	0.000	0	0	
YMR109W	0.1286	1	nan	53884572.555	53884572.555	0.000	0	0	
YCR051W	1.064	3177	50024419862	3113.605	2957.257	156.347	0	0	
YOL082W	0.07442	7620	50003088408	23304.528	21272.457	2032.071	0	0	
YGR052W	0.03315	8463	50021098984	14611.096	14192.339	418.757	0	0	
YMR110C	0.3194	2863	50004132233	70304.553	57029.586	13274.967	0	0	
YGR053C	0.01256	6279	50028523201	6124.384	6061.600	62.784	0	0	
YDR409W	0.02159	2168	50006137975	3154442.689	1981897.376	1172545.313	0	0	
YGR054W	0.551	970	50037978497	195952.223	157938.180	38014.042	0	0	
YCR052W	0.1937	4842	50002647056	45713.751	38470.692	7243.060	0	0	
YCR053W	2.128	1	nan	52938.662	52938.662	0.000	0	0	
YOL083W	0.1156	6703	50001728469	22636.720	19770.101	2866.619	0	0	
YOL084W	0.01917	1	nan	6079878.333	6079878.333	0.000	0	0	
YOL086C	48.68	1	nan	9593.209	9593.209	0.000	0	0	
YOL087C	0.02055	1	nan	22193956.378	22193956.378	0.000	0	0	
YGR055W	1.2	837	50007233556	91278.865	77875.157	13403.709	0	0	
YDR410C	0.2855	5273	50056251291	3800.529	3639.723	160.807	0	0	
YPL269W	0.002463	13939	50001274428	234483.014	206402.063	28080.952	0	0	
YKR105C	0.03419	8039	50008193270	111039.320	88220.134	22819.186	0	0	
YMR111C	0.1237	4964	50008714954	38466.711	31708.110	6758.602	0	0	
YOL088C	0.3739	5062	50000669439	5773.317	5475.346	297.971	0	0	
YOL089C	0.01388	1	nan	9986078.201	9986078.201	0.000	0	0	
YOL090W	0.1383	1	nan	4594394.503	4594394.503	0.000	0	0	
YMR112C	0.9729	2605	50023829567	1080.481	1050.062	30.419	0	0	
YDR411C	0.3492	4082	50004792068	10973.964	9547.432	1426.533	0	0	
YGR056W	0.01877	1912	50013049040	3948491.498	2516093.151	1432398.347	0	0	
YIR031C	0.003146	12182	50013723487	86383.143	87289.072	-905.929	0	0	
YPL270W	0.06296	2534	50046029877	742939.557	511958.999	230980.558	0	0	
YPL271W	1.53	1307	50074836683	341.518	339.861	1.656	0	0	
YDR412W	0.2578	4886	50026858525	3747.235	3621.363	125.872	0	0	
YIR032C	0.04143	4372	50008834226	2332.984	2340.792	-7.808	0	0	
YIR033W	0.03249	1	nan	23117326.178	23117326.178	0.000	0	0	
YGR057C	0.07496	5479	50033375066	4013.882	3921.511	92.371	0	0	
YMR113W	0.299	4027	50006005087	26208.674	21913.921	4294.753	0	0	
YCR054C	0.04322	7256	50006766699	100021.498	81819.909	18201.589	0	0	
YCR057C	0.122	1	nan	3128480.341	3128480.341	0.000	0	0	
YIR034C	0.5467	3324	50000500812	14387.485	13050.679	1336.807	0	0	
YKR106W	0.04086	5880	50000317530	161481.016	121020.387	40460.629	0	0	
YCR059C	0.3107	5061	50010680382	4596.771	4373.246	223.525	0	0	
YCR060W	0.3785	2369	50008344939	811.985	794.358	17.627	0	0	
YIR035C	0.8339	3764	50005065221	4284.269	4103.752	180.517	0	0	
YGR058W	0.03736	7300	50000900708	10704.214	10363.942	340.273	0	0	
YDR414C	0.03602	8142	50019697816	13896.914	13243.850	653.064	0	0	
YMR114C	0.05402	7251	50000806902	15110.196	13870.403	1239.792	0	0	
YLL001W	0.1032	1779	50025669593	630043.643	466697.383	163346.260	0	0	
YIR036C	0.3627	4826	50012981476	4955.357	4565.149	390.209	0	0	
YIR037W	2.147	2369	50016818973	1569.741	1534.445	35.296	0	0	
YCR061W	0.1418	2997	50020488283	191107.477	144817.920	46289.557	0	0	
YCR063W	0.003755	3347	50027210184	1489.130	1493.294	-4.164	0	0	
YDR415C	0.1653	6111	50032650585	14970.690	13592.621	1378.070	0	0	
YIR038C	0.5713	4254	50027727708	3518.387	3421.889	96.498	0	0	
YOL091W	0.007341	12528	50000330469	160584.651	144099.617	16485.034	0	0	
YPL272C	0.006406	12146	50000658836	64993.039	60874.684	4118.355	0	0	
YOL092W	1.633	2376	50003904004	7714.887	6995.127	719.761	0	0	
YMR115W	0.05736	7314	50003884561	55721.823	47626.161	8095.662	0	0	
YMR116C	52.46	1	nan	7676.090	7676.090	0.000	0	0	
YLL002W	0.07989	7148	50012059832	29560.569	25522.598	4037.971	0	0	
YDR416W	0.0467	1488	50070425008	1873030.363	1276370.527	596659.837	0	0	
YPL273W	1.629	2292	50003992557	8927.142	8249.511	677.631	0	0	
YDR418W	5.002	1470	50011383085	1532.304	1530.062	2.242	0	0	
YMR117C	0.00907	4985	50023259232	2907.294	2883.725	23.569	0	0	
YMR118C	0.01002	4235	50003953686	2348.500	2343.792	4.709	0	0	
YPL274W	0.4265	1825	50004111336	110062.040	88625.668	21436.372	0	0	
YLL003W	0.01953	1593	50022893375	4917596.817	3034363.579	1883233.237	0	0	
YGR059W	0.007941	11461	50002278903	60788.332	59251.631	1536.701	0	0	
YOL093W	0.1561	5717	50003395807	6930.062	6541.689	388.374	0	0	
YGR060W	8.533	513	50007127593	7410.702	7213.458	197.244	0	0	
YGR061C	1.128	1	nan	160606233.749	160606233.749	0.000	0	0	
YCR065W	0.0361	7330	50003770480	104631.261	84248.417	20382.844	0	0	
YOL094C	0.381	4641	50004665623	8896.387	8145.550	750.837	0	0	
YGR062C	0.04273	6729	50001086284	8851.392	8504.529	346.863	0	0	
YGR063C	0.7948	2137	50015700954	697.097	693.465	3.632	0	0	
YMR119W	0.07275	4484	50002858702	184914.704	142060.032	42854.672	0	0	
YLL004W	0.07543	4986	50006332764	180454.620	137685.385	42769.235	0	0	
YDR419W	0.02507	7705	50004330086	198846.071	151231.416	47614.656	0	0	
YDR420W	0.03223	1	nan	16828041862.551	16828041862.551	0.000	0	0	
YMR120C	0.4736	1485	50046255711	112631.177	98425.576	14205.601	0	0	
YIR039C	0.009932	11858	50001005109	74508.971	69011.425	5497.545	0	0	
YIR041W	0.09091	2722	50001432314	923.692	962.655	-38.964	0	0	
YMR121C	0.5964	3284	50001148794	2502.248	2515.829	-13.581	0	0	
YMR123W	2.194	2409	50041153770	937.845	919.445	18.401	0	0	
YIR042C	0.004888	5141	50003714691	3736.481	3713.572	22.908	0	0	
YGR065C	0.1076	3855	50033238056	124914.514	103173.044	21741.470	0	0	
YPL277C	0.01184	10655	50001876375	48777.725	45338.763	3438.962	0	0	
YPL278C	0.05699	2111	50008002352	681.141	683.908	-2.767	0	0	
YCR066W	0.0277	9384	50001174792	48923.769	43654.064	5269.705	0	0	
YCR067C	0.1157	1	nan	12228382.712	12228382.712	0.000	0	0	
YJL001W	1.187	2976	50049403652	2830.556	2696.255	134.302	0	0	
YOL095C	0.02479	5917	50001443107	413867.127	304381.300	109485.828	0	0	
YJL002C	2.106	801	50008065185	41589.947	34893.226	6696.721	0	0	
YJL003W	0.1064	2621	50008464547	895.308	888.339	6.969	0	0	
YMR124W	0.02127	1675	50016611978	4508378.767	2877524.219	1630854.548	0	0	
YMR125W	0.1992	1	nan	1766137.348	1766137.348	0.000	0	0	
YDR421W	0.01129	2638	50024346476	4896102.656	2965355.476	1930747.181	0	0	
YGR066C	0.02285	6865	50015027567	6853.223	6768.022	85.201	0	0	
YJL004C	0.2038	4530	50003898421	2602.760	2534.274	68.486	0	0	
YJL005W	0.02001	1	nan	181938681783.060	181938681783.060	0.000	0	0	
YOL096C	0.05871	6719	50002828088	8212.081	7975.292	236.789	0	0	
YPL279C	0.04644	8239	50006401011	14890.913	14634.436	256.477	0	0	
YOL097C	2.119	1041	50220316048	25487.534	23126.063	2361.472	0	0	
YOL098C	0.2067	1	nan	9629582.111	9629582.111	0.000	0	0	
YOL100W	0.01478	1	nan	16511530.716	16511530.716	0.000	0	0	
YMR126C	0.01723	8142	50002065495	11455.336	11189.945	265.391	0	0	
YGR067C	0.04881	2302	50084876413	953247.060	692981.683	260265.376	0	0	
YLL005C	0.006414	6494	50032180762	2067913.236	1344538.468	723374.769	0	0	
YJL006C	0.203	6199	50001822245	9504.964	8519.396	985.569	0	0	
YJL008C	1.227	1	nan	91029.410	91029.410	0.000	0	0	
YPL280W	0.01636	5533	50007357715	3636.997	3685.663	-48.666	0	0	
YDR422C	0.02899	3528	50016663022	1233619.336	851619.008	382000.329	0	0	
YJL010C	0.1831	1602	50055438157	273441.749	211309.535	62132.214	0	0	
YMR127C	0.01149	7740	50013870033	11102.581	10679.299	423.282	0	0	
YMR128W	0.1355	1	nan	93825271.323	93825271.323	0.000	0	0	
YMR129W	0.09118	1	nan	174851128.328	174851128.328	0.000	0	0	
YOL101C	0.08532	7115	50015437101	8300.214	7859.999	440.215	0	0	
YJL011C	0.5051	3444	50019131358	1575.830	1549.509	26.320	0	0	
YJL012C	1.375	1	nan	413337.857	413337.857	0.000	0	0	
YCR068W	0.008522	10959	50009861023	64417.494	59946.635	4470.859	0	0	
YOL102C	0.2526	4790	50000674243	3464.953	3322.885	142.068	0	0	
YDR423C	0.1233	6485	50010227391	22353.126	19469.926	2883.201	0	0	
YMR130W	0.08915	6617	50001880472	7538.997	7185.148	353.849	0	0	
YDR424C	1.115	2164	50022483591	592.370	588.696	3.674	0	0	
YLL006W	0.03098	9064	50003246829	26614.729	24594.979	2019.750	0	0	
YMR131C	1.122	1112	50024795312	56450.653	47930.329	8520.323	0	0	
YCR069W	0.3763	4745	50010459553	8392.860	7878.301	514.559	0	0	
YOL103W	0.2197	2595	50012489447	135202.766	107241.965	27960.801	0	0	
YCR071C	0.2312	3266	50002144171	1291.262	1272.011	19.250	0	0	
YMR132C	0.04705	4637	50003294689	2769.927	2730.730	39.197	0	0	
YPL281C	0.03249	9213	50006859037	26951.744	25563.666	1388.078	0	0	
YPL282C	0.06996	3662	50025514089	1536.366	1607.266	-70.900	0	0	
YPL283C	0.1526	1	nan	37124094128.518	37124094128.518	0.000	0	0	
YJL013C	0.02868	8881	50004092736	65875.399	56012.631	9862.767	0	0	
YCR072C	0.3187	3150	50020180388	57765.445	48428.343	9337.101	0	0	
YCR073C	0.02209	1	nan	196289004.843	196289004.843	0.000	0	0	
YGR068C	0.009996	11688	50002578813	126644.694	111017.818	15626.877	0	0	
YGR070W	0.01442	1	nan	34270482.190	34270482.190	0.000	0	0	
YOL104C	0.01355	8350	50007511117	12611.524	12418.314	193.210	0	0	
YJL014W	1.244	816	50131008339	66251.202	56903.509	9347.693	0	0	
YCR073WA	0.8981	3409	50001287900	8318.168	7432.102	886.067	0	0	
YLL007C	0.03926	5828	50003490397	290053.483	214363.615	75689.868	0	0	
YLL008W	0.4607	1	nan	554958.317	554958.317	0.000	0	0	
YLL009C	0.8646	1473	50056197504	395.761	394.407	1.353	0	0	
YMR133W	0.04176	8400	50003874679	27065.760	24592.195	2473.566	0	0	
YDR425W	0.01975	8489	50000012627	182657.509	149253.732	33403.777	0	0	
YGR071C	0.03456	2350	50003392892	1909903.993	1255353.893	654550.100	0	0	
YCR075C	0.09444	5759	50011020971	4868.807	4633.078	235.729	0	0	
YJL016W	0.1659	3859	50007432277	98312.230	79504.592	18807.637	0	0	
YMR134W	0.1037	5472	50000457440	3758.696	3650.893	107.803	0	0	
YDR427W	0.7722	3317	50010684812	18122.410	16181.330	1941.079	0	0	
YPR001W	0.01143	10355	50001532437	47366.619	43561.869	3804.750	0	0	
YCR076C	0.2479	4823	50007915850	4343.959	4011.948	332.011	0	0	
YCR077C	0.4189	1	nan	879458.319	879458.319	0.000	0	0	
YLL010C	0.07311	7755	50000970726	27095.950	23712.162	3383.788	0	0	
YMR135C	0.1934	4542	50032429626	35952.269	29336.193	6616.076	0	0	
YDR428C	0.1308	5870	50005090078	4845.649	4716.848	128.800	0	0	
YGR072W	0.03276	8461	50001533617	17911.227	17142.316	768.911	0	0	
YDR429C	2.722	1626	50132461550	5298.432	5011.695	286.737	0	0	
YDR430C	0.0473	1	nan	6206646.393	6206646.393	0.000	0	0	
YGR074W	0.2385	3207	50032280855	1301.401	1311.928	-10.527	0	0	
YOL105C	0.02409	8999	50002763933	85424.498	73881.429	11543.068	0	0	
YDR432W	0.9041	1599	50054720626	20316.454	18820.420	1496.034	0	0	
YLL011W	0.2247	3746	50012642915	46496.355	40495.923	6000.432	0	0	
YGR075C	0.07476	5718	50008351047	3973.179	3922.180	50.998	0	0	
YJL019W	0.02255	6413	50004542766	339423.034	254130.039	85292.995	0	0	
YJL020C	0.06741	1	nan	36029267.859	36029267.859	0.000	0	0	
YCR079W	0.0858	7199	50001440844	31478.815	26149.549	5329.266	0	0	
YCR081W	0.01162	1	nan	479806495.869	479806495.869	0.000	0	0	
YGR076C	0.29	3511	50007598873	1496.483	1489.469	7.014	0	0	
YCR082W	0.7784	2928	50002331614	1032.920	1014.203	18.717	0	0	
YCR083W	0.2882	2789	50000294048	992.904	992.958	-0.053	0	0	
YCR084C	0.3188	1	nan	392829.068	392829.068	0.000	0	0	
YDR434W	0.3297	2696	50041413240	75320.653	60942.295	14378.358	0	0	
YLL012W	0.2711	2242	50028973631	110506.977	89142.268	21364.708	0	0	
YCR086W	0.08426	4319	50003264247	2263.682	2199.108	64.575	0	0	
YOL107W	0.03895	7785	50022560255	10966.978	10618.808	348.170	0	0	
YOL108C	0.3701	3236	50023753086	1404.276	1370.366	33.910	0	0	
YMR136W	0.04157	7132	50005322662	97608.446	81754.003	15854.443	0	0	
YOL109W	20.23	596	50100387884	801.968	796.341	5.627	0	0	
YJL023C	0.02651	7859	50011761322	11991.835	11480.047	511.788	0	0	
YCR088W	0.3914	1450	50008387804	127678.218	107449.717	20228.501	0	0	
YCR089W	0.02021	1	nan	2018475717.730	2018475717.730	0.000	0	0	
YPR002W	0.01718	10554	50004562547	62966.091	56191.847	6774.243	0	0	
YGR077C	0.1401	3727	50037901595	129783.766	101288.490	28495.277	0	0	
YJL024C	0.04756	4610	50007971101	2301.591	2273.990	27.601	0	0	
YCR090C	0.3638	4040	50023157876	2008.198	1972.196	36.002	0	0	
YDR435C	0.07018	6756	50005075616	9815.776	9309.515	506.262	0	0	
YOL110W	0.09798	5299	50006894333	3925.620	3656.693	268.927	0	0	
YGR078C	0.5728	3884	50019871327	2513.402	2383.114	130.288	0	0	
YOL111C	0.7396	3806	50004894378	2825.701	2728.931	96.770	0	0	
YLL013C	0.01077	3824	50007940189	2140513.073	1538561.511	601951.562	0	0	
YLL014W	0.9046	2397	50027053007	762.754	750.479	12.275	0	0	
YLL015W	0.05852	1	nan	1472577873.039	1472577873.039	0.000	0	0	
YLL018C	2.342	1	nan	83162.971	83162.971	0.000	0	0	
YGR079W	0.343	4682	50023249778	14682.766	13173.131	1509.635	0	0	
YGR080W	0.2272	5728	50000711661	10100.657	9336.020	764.637	0	0	
YOL112W	0.07081	6559	50012962569	52225.903	42773.928	9451.975	0	0	
YMR137C	0.01342	9070	50000758641	276470.205	212442.232	64027.974	0	0	
YJL025W	0.02334	9526	50012577136	65055.691	56367.784	8687.907	0	0	
YGR081C	0.2715	4407	50010284783	2769.608	2730.231	39.377	0	0	
YPR003C	0.01387	6742	50020359931	639920.355	432033.402	207886.953	0	0	
YJL026W	1.842	1227	50005813998	17693.827	17059.255	634.572	0	0	
YMR138W	0.1243	4396	50004115141	2281.093	2218.813	62.280	0	0	
YGR082W	1.189	2758	50043689660	1984.287	1941.267	43.020	0	0	
YJL027C	0.2056	3090	50030998220	1180.253	1153.172	27.081	0	0	
YCR091W	0.01001	8512	50005026346	485632.608	363192.152	122440.456	0	0	
YCR092C	0.01919	1	nan	12120811.004	12120811.004	0.000	0	0	
YCR093W	0.03287	1	nan	329566398252.852	329566398252.852	0.000	0	0	
YDR436W	0.01112	8219	50010758666	433596.118	320350.941	113245.177	0	0	
YDR437W	0.04437	3176	50013496780	1200.476	1197.164	3.312	0	0	
YGR083C	0.2659	1525	50012965340	218632.068	168436.566	50195.503	0	0	
YPR004C	0.4295	4195	50036189848	10873.620	9673.545	1200.075	0	0	
YJL029C	0.05724	1748	50151827872	1352186.894	938013.122	414173.772	0	0	
YLL019C	0.01527	6777	50012179439	546211.544	403569.453	142642.090	0	0	
YLL021W	0.05901	1	nan	689013863.493	689013863.493	0.000	0	0	
YJL030W	0.2209	4366	50014039008	2364.440	2316.655	47.785	0	0	
YMR139W	0.08607	7454	50010704405	14997.377	14067.761	929.615	0	0	
YPR005C	0.0259	6869	50008368321	6954.831	6759.264	195.566	0	0	
YGR084C	0.2098	5500	50009458394	11077.176	10031.577	1045.599	0	0	
YGR085C	48.16	298	50137214216	1720.899	1707.700	13.199	0	0	
YDR438W	0.003078	8455	50002665459	14453.168	14449.903	3.265	0	0	
YLL022C	0.4383	3909	50000677246	17335.645	15349.497	1986.148	0	0	
YCR094W	0.05027	8327	50000269584	18469.008	17346.304	1122.704	0	0	
YGR086C	1.36	2349	50001934136	10187.694	9638.349	549.345	0	0	
YLL023C	1.143	2938	50010244252	5619.681	5304.114	315.567	0	0	
YLL024C	19.64	1	nan	151977.008	151977.008	0.000	0	0	
YJL031C	0.0833	6770	50013594005	9702.781	9306.751	396.031	0	0	
YLL025W	1.86	2176	50065501012	925.737	935.568	-9.831	0	0	
YLL026W	1.333	1	nan	2293928.345	2293928.345	0.000	0	0	
YJL033W	0.146	1180	50063448514	697900.122	531259.267	166640.855	0	0	
YJL034W	4.053	1	nan	241445.891	241445.891	0.000	0	0	
YDR439W	0.01516	7766	50013155447	12166.021	11576.033	589.988	0	0	
YLL027W	0.4147	4569	50000630728	4241.072	4070.160	170.912	0	0	
YOL113W	0.008225	11398	50000526539	266050.373	207697.134	58353.239	0	0	
YPR006C	0.05554	5879	50010615429	110259.582	89539.284	20720.298	0	0	
YMR140W	0.04817	7901	50003869598	49502.912	43219.413	6283.499	0	0	
YOL114C	0.03314	4541	50026339435	2568.233	2524.325	43.908	0	0	
YCR095C	0.08306	7798	50006788601	14304.834	12819.857	1484.977	0	0	
YJL035C	0.1103	5499	50022496656	4339.458	4223.011	116.448	0	0	
YMR142C	4.895	1247	50027841148	2296.630	2284.186	12.444	0	0	
YCR096C	0.2789	2598	50007645921	908.164	904.387	3.777	0	0	
YLL028W	0.3704	1781	50055446217	106554.192	89268.873	17285.319	0	0	
YLL029W	0.2479	1	nan	596591.972	596591.972	0.000	0	0	
YLL031C	0.3305	1	nan	7512301.616	7512301.616	0.000	0	0	
YCR097W	0.1306	2828	50029964039	1002.236	993.707	8.529	0	0	
YMR143W	2.547	2050	50016863946	1187.044	1193.300	-6.257	0	0	
YGR087C	0.0947	4854	50025709346	90098.075	74642.497	15455.578	0	0	
YMR144W	0.0513	7331	50007550160	11666.987	10907.551	759.436	0	0	
YMR145C	1.284	1	nan	85828.541	85828.541	0.000	0	0	
YJL036W	0.08955	7515	50053686778	25750.829	22861.965	2888.864	0	0	
YPR007C	0.04981	4786	50000460747	331515.631	247277.775	84237.856	0	0	
YMR146C	1.771	2077	50004893984	10742.606	10043.921	698.685	0	0	
YOL115W	0.05405	6360	50037790879	122230.176	96993.822	25236.354	0	0	
YLL032C	0.0205	3867	50007540592	1311882.423	894088.071	417794.352	0	0	
YJL037W	0.1384	4966	50017819823	3185.267	3086.630	98.637	0	0	
YMR147W	0.02975	5077	50023144056	3232.078	3245.092	-13.013	0	0	
YLL033W	0.006452	5058	50008843974	3582.581	3542.319	40.262	0	0	
YLL034C	0.4731	1	nan	1337094.486	1337094.486	0.000	0	0	
YDR440W	0.01717	10104	50002380209	124972.718	103452.415	21520.303	0	0	
YMR148W	0.2889	3245	50011712541	1326.399	1315.729	10.670	0	0	
YJL038C	0.01848	5063	50010574650	3086.972	3019.874	67.098	0	0	
YJL039C	0.00949	1	nan	5388764400.898	5388764400.898	0.000	0	0	
YJL041W	0.3166	1	nan	1173589.122	1173589.122	0.000	0	0	
YJL042W	0.2488	1	nan	344331075.090	344331075.090	0.000	0	0	
YGR088W	0.02731	8459	50002625439	94191.637	85032.975	9158.662	0	0	
YDR441C	0.1634	4160	50001444199	1950.773	1950.236	0.536	0	0	
YDR443C	0.009628	1	nan	476174433.677	476174433.677	0.000	0	0	
YPR008W	0.07914	3034	50033161296	382202.506	278361.445	103841.061	0	0	
YMR149W	0.7968	3399	50020704942	5938.486	5571.593	366.893	0	0	
YCR098C	0.02086	10032	50003272176	55265.186	52184.844	3080.342	0	0	
YJL043W	0.01861	5763	50002858975	4774.380	4686.989	87.392	0	0	
YCR099C	0.001335	3477	50003635310	1443.226	1448.100	-4.874	0	0	
YMR150C	0.66	3765	50028427006	2207.976	2121.267	86.709	0	0	
YGR089W	0.02394	1679	50029295170	3825297.969	2606844.613	1218453.356	0	0	
YGR090W	0.2652	1	nan	66203205.659	66203205.659	0.000	0	0	
YOL116W	0.02602	8333	50002170737	17660.958	16581.966	1078.992	0	0	
YPR009W	0.05306	6007	50007855182	5251.000	5043.281	207.719	0	0	
YPR010C	1.179	1	nan	40924128.741	40924128.741	0.000	0	0	
YCR100C	0.005214	7410	50010177999	8530.014	8321.669	208.345	0	0	
YLL035W	0.05131	5196	50003814890	205782.689	152529.182	53253.507	0	0	
YCR101C	0.005383	4030	50024557209	2035.144	2026.676	8.468	0	0	
YMR152W	0.2529	5207	50014321506	13430.642	12361.547	1069.095	0	0	
YPR011C	0.04702	7269	50003728969	9366.009	9084.329	281.680	0	0	
YDR444W	0.02817	5678	50023033710	351207.246	248778.172	102429.073	0	0	
YJL044C	0.03264	9856	50004410407	36105.968	32616.364	3489.604	0	0	
YLL036C	0.2518	3875	50002842466	55304.354	44922.705	10381.649	0	0	
YMR153W	0.1714	4514	50007667181	42693.796	34750.120	7943.676	0	0	
YDR446W	0.02302	6722	50005849541	7592.377	7287.610	304.767	0	0	
YPR013C	0.02808	6945	50012393797	8766.679	8750.037	16.642	0	0	
YLL038C	0.02364	5465	50000548499	4392.377	4164.853	227.524	0	0	
YCR102C	0.02084	8377	50006212784	13547.394	13895.617	-348.223	0	0	
YDR447C	9.497	1116	50024635785	1097.253	1095.351	1.902	0	0	
YGR091W	0.01753	9973	50004342477	50609.708	46707.661	3902.047	0	0	
YCR104W	0.6158	2622	50016169080	923.650	948.407	-24.757	0	0	
YPR015C	0.03451	5202	50014130289	4259.360	4189.927	69.433	0	0	
YLL039C	1.048	2635	50003995306	14856.558	13788.256	1068.302	0	0	
YLL040C	0.03999	1	nan	7719016062833793.000	7719016062833793.000	0.000	0	0	
YPR016C	1.379	2846	50017333557	3817.621	3682.821	134.800	0	0	
YPR017C	0.06123	3414	50041679536	1251.915	1253.897	-1.983	0	0	
YLL041C	0.1885	5342	50010293029	4925.011	4892.330	32.681	0	0	
YDR448W	0.1214	6026	50010543692	29709.548	25520.886	4188.662	0	0	
YOL117W	0.007869	11936	50015902944	237548.252	193804.005	43744.247	0	0	
YLL042C	0.1472	3858	50019343151	1704.221	1677.297	26.924	0	0	
YCR105W	0.03201	8121	50001152796	12594.358	12517.416	76.942	0	0	
YJL045W	0.02511	7000	50013898992	181893.754	146816.959	35076.795	0	0	
YMR154C	0.01944	6028	50002213661	529458.818	366933.874	162524.944	0	0	
YDR449C	0.1869	4831	50015925918	30037.395	26440.012	3597.383	0	0	
YLL043W	0.162	2126	50033312863	268579.841	203396.603	65183.239	0	0	
YDR450W	10.48	1047	50038643279	1242.283	1239.264	3.019	0	0	
YGR092W	0.03121	7968	50014286673	111904.656	92122.981	19781.675	0	0	
YOL119C	0.2427	3662	50009274503	50106.510	39640.576	10465.934	0	0	
YLL045C	5.54	966	50016339500	4112.582	4092.507	20.075	0	0	
YOL120C	15.27	808	50010659548	1946.717	1941.522	5.195	0	0	
YOL121C	22.3	625	50095453374	1191.687	1188.980	2.707	0	0	
YPR018W	0.048	5360	50023762632	161984.477	127403.091	34581.386	0	0	
YPR019W	0.1177	1	nan	3385386.101	3385386.101	0.000	0	0	
YPR020W	0.3252	2622	50005228208	844.885	834.184	10.702	0	0	
YPR021C	0.04957	1	nan	2899269.930	2899269.930	0.000	0	0	
YPR022C	0.02356	1	nan	30013732.979	30013732.979	0.000	0	0	
YLL046C	0.03027	5700	50001483709	4308.085	4240.767	67.318	0	0	
YLL048C	0.3725	1	nan	3482613868.906	3482613868.906	0.000	0	0	
YLL049W	0.1445	4241	50003014134	1960.649	1954.923	5.726	0	0	
YLL050C	6.622	1556	50023969901	1197.875	1187.240	10.635	0	0	
YJL046W	0.03013	9002	50000818594	22072.968	20724.482	1348.486	0	0	
YPR023C	0.3676	4072	50006979988	20408.924	17615.760	2793.164	0	0	
YOL122C	0.2206	3210	50013942454	99767.092	81543.689	18223.403	0	0	
YDR451C	0.04936	7214	50003440720	12607.866	12148.713	459.153	0	0	
YDR452W	0.4533	1	nan	303098.975	303098.975	0.000	0	0	
YGR093W	0.1079	5094	50002971177	60726.832	48789.647	11937.185	0	0	
YGR094W	1.356	1	nan	14007520.739	14007520.739	0.000	0	0	
YOL123W	0.8891	1115	50026168995	71237.502	61445.027	9792.476	0	0	
YDR453C	0.07408	4515	50002924694	2283.397	2331.789	-48.392	0	0	
YGR095C	0.9646	3418	50006006991	3166.644	2989.552	177.092	0	0	
YDR454C	3.057	1970	50004803981	2051.532	1999.599	51.933	0	0	
YPR024W	0.1181	1654	50071245323	524245.284	404565.756	119679.528	0	0	
YOL124C	0.6726	2507	50010476272	27420.981	23373.357	4047.624	0	0	
YMR155W	0.02936	9172	50018772470	85022.834	69101.508	15921.326	0	0	
YLL051C	0.06515	3361	50008604877	453820.252	310157.996	143662.256	0	0	
YLL052C	0.08126	3365	50048042151	1325.821	1344.508	-18.687	0	0	
YLL053C	0.2425	3340	50003451027	1345.371	1370.948	-25.577	0	0	
YJL047C	0.01728	3577	50041368443	1718867.202	1149552.644	569314.558	0	0	
YGR096W	0.0308	7010	50002268758	8196.503	7896.240	300.262	0	0	
YGR097W	0.1352	1	nan	29027879.463	29027879.463	0.000	0	0	
YGR098C	0.04997	1	nan	3880261434.243	3880261434.243	0.000	0	0	
YMR156C	0.05948	5572	50006833952	3811.454	3750.027	61.427	0	0	
YDR456W	0.1209	3686	50001057712	181829.571	140883.728	40945.843	0	0	
YDR457W	0.07826	1	nan	29323859602664832.000	29323859602664832.000	0.000	0	0	
YCR106W	0.003374	10352	50003559039	1468139.980	1064322.412	403817.568	0	0	
YPR025C	0.04756	8285	50005695189	19076.692	17734.169	1342.523	0	0	
YPR026W	0.01435	1	nan	55805506.763	55805506.763	0.000	0	0	
YMR157C	0.1218	5574	50003246676	4455.984	4417.112	38.871	0	0	
